time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1983.6355849038443,0.9989258840370092,0.0007819754243287454,690.5609898716901,82.12031663749913,544448,0
1983.6369738090978,0.9997879861903086,0.0007822500365615335,690.5601636414642,82.133393911343,544449,0
1983.6383627141179,1.0024146937994733,0.0007828402156080927,690.5577670991391,82.12330316024098,544450,0
1983.639751619138,1.0018171815796986,0.000783289542809332,690.5602064884406,82.12625380746215,544451,0
1983.641140524159,0.999926653843664,0.0007825343949917747,690.5555460442395,82.1261568408114,544452,0
1983.6425294294124,1.0015605543729278,0.0007839860710715197,690.5588683357194,82.12529187333237,544453,0
1983.643918334433,1.0004738869283538,0.0007827599774011338,690.5582128842694,82.12397142925096,544454,0
1983.6453072394531,0.9995004936944172,0.0007844295970721556,690.55320867459,82.12758522702431,544455,0
1983.646696144706,0.9990257742693753,0.0007835033001150516,690.5567910685384,82.1283860375686,544456,0
1983.6480850497262,0.9983948997345485,0.0007830722066182158,690.5556439443468,82.12484140079592,544457,0
1983.6494739547463,0.9998703286243203,0.0007831894283194106,690.55919175279,82.12868234553703,544458,0
1983.6508628600002,0.9991195106797373,0.0007829541687731415,690.5554578416182,82.12722898093102,544459,0
1983.65225176502,1.0003014118578022,0.000783329200429733,690.5547918271662,82.1233470452796,544460,0
1983.65364067004,1.0017336899854925,0.000783936078027797,690.5536026811498,82.13054886788512,544461,0
1983.655029575061,1.0021602722185576,0.0007839701200478353,690.558282081291,82.12457550430847,544462,0
1983.6564184803144,1.000259317992008,0.0007845279593203276,690.5536851650071,82.12884910162984,544463,0
1983.6578073853354,1.0001060216653879,0.0007839945177321755,690.5521411746447,82.12722295856892,544464,0
1983.6591962905884,1.0012459297258491,0.000784486985606269,690.5563884476834,82.12958554089107,544465,0
1983.6605851956085,1.0008016452494117,0.0007838471050011576,690.5562197484159,82.13099345111424,544466,0
1983.661974100629,1.00008876922736,0.000783977515562806,690.5516343885685,82.12352594247803,544467,0
1983.6633630058825,1.0007560146804917,0.0007843079586283809,690.5558397683919,82.1298703668929,544468,0
1983.6647519109026,0.9988913517123325,0.0007842727353960671,690.5542017190711,82.12938722696914,544469,0
1983.6661408159227,1.0014159071025883,0.0007845063315522561,690.5505013897309,82.1287793779006,544470,0
1983.6675297211766,0.9988547253766666,0.0007843298817551428,690.5517955451971,82.12754205171883,544471,0
1983.6689186261972,1.0010031571620992,0.0007847163166817771,690.5546434065777,82.12977658234139,544472,0
1983.6703075312182,0.9992717609053284,0.0007847459426283035,690.5528028937022,82.13035892306978,544473,0
1983.671696436471,1.0004731516966983,0.0007853787219144425,690.5518456067574,82.12882932660183,544474,0
1983.6730853414908,1.0017535621754672,0.0007860015543386139,690.5541165435292,82.12884411066085,544475,0
1983.6744742467447,0.99992199769239,0.0007856311627523698,690.550832784105,82.13053056773423,544476,0
1983.6758631517653,1.0009326761473156,0.000784714216022077,690.5519330637097,82.13012472202468,544477,0
1983.6828076773334,1.0004348039664965,0.0007856467182986145,690.552004866209,82.12056677740048,544482,0
1983.6869743928603,1.0010208284418545,0.0007860136313517164,690.5486321114906,82.13075941810824,544485,0
1983.6883632978809,0.9994126590992444,0.0007858998324903225,690.5503979186072,82.1364260573662,544486,0
1983.689752202902,1.0000971838801265,0.0007859711440316181,690.5507281212791,82.13387063215401,544487,0
1983.6911411081549,0.9999456350363449,0.0007861652290884692,690.5520544075226,82.1330886077376,544488,0
1983.6925300131747,0.9994365150357286,0.0007858330715017067,690.5512147188773,82.12861402511288,544489,0
1983.6939189184284,0.9988856799473522,0.0007879726049857845,690.5515238552638,82.12745622700304,544490,0
1983.695307823449,1.0004507487168142,0.0007865782596079436,690.5523540083004,82.13864016658292,544491,0
1983.6966967287028,0.9991047174456322,0.0007862819896710652,690.5495950364625,82.1248833408228,544492,0
1983.698085633723,1.0002443767593943,0.0007865963617763902,690.5523886481325,82.13269550711976,544493,0
1983.699474538976,0.9991826000485088,0.00078680730623667,690.5509721963231,82.12833430207333,544494,0
1983.7008634439965,1.0006397603263693,0.0007876216158839584,690.5485582679544,82.13492423458858,544495,0
1983.70225234925,0.9991924940877354,0.0007865681063131402,690.5510845761305,82.12625683375063,544496,0
1983.703641254271,1.000696306510764,0.0007871386194340901,690.5505398799299,82.13666962566818,544497,0
1983.7050301595239,1.00018308088898,0.0007883045100258401,690.5484770643814,82.12757563938774,544498,0
1983.706419064544,1.0001831996608115,0.0007874063777761922,690.5557915496678,82.1305882783511,544499,0
1983.7078079697974,0.9998561632116707,0.0007889146933874741,690.545007370194,82.13241688936645,544500,0
1983.7091968750512,1.0004963329532601,0.0007877946587320643,690.5560456213307,82.13297687409418,544501,0
1983.7105857800718,1.0004430831221414,0.0007876109708479165,690.5511032818247,82.13393671506563,544502,0
1983.7119746853248,0.9996383223319691,0.0007873795230192895,690.5521571278472,82.12838902764969,544503,0
1983.713363590345,0.9996405825439365,0.0007879718475458536,690.5504287819202,82.13420377792528,544504,0
1983.7147524955983,1.0010094238963767,0.0007880573975865118,690.5525762899588,82.12983562828138,544505,0
1983.7161414006193,1.001945142521476,0.0007889752138712758,690.5527037106517,82.12898834442595,544506,0
1983.7175303058723,0.9993552843081412,0.0007887031954742198,690.5495119494891,82.13324411875455,544507,0
1983.7189192111252,1.0001454946519472,0.0007894245773512626,690.5553764279379,82.13567405159347,544508,0
1983.7203081161458,0.9997151612872924,0.0007878317447046106,690.5512530420357,82.13181336112233,544509,0
1983.7216970213997,0.9993965452356005,0.000787859089079823,690.5498746973351,82.12894935352851,544510,0
1983.7230859264203,0.9997858865537033,0.0007881357982790605,690.5541422166166,82.12550619526934,544511,0
1983.7244748316723,0.9991303299323472,0.0007891699646596511,690.5533730524934,82.1289224508523,544512,0
1983.7258637369248,1.000320298120621,0.0007890762151016127,690.5532071666407,82.13076313192,544513,0
1983.7272526419454,1.0007924852103025,0.0007888701646384273,690.5520069798505,82.13529861993696,544514,0
1983.7286415471992,0.9997644382839876,0.0007889860926564578,690.5517798935616,82.12978210666834,544515,0
1983.7300304522198,0.9990394517082726,0.0007890546039426978,690.5500123191058,82.13390047970405,544516,0
1983.7314193574728,1.000610767363692,0.0007889703868125872,690.553000992739,82.12704925792104,544517,0
1983.7328082627257,1.002514355973192,0.0007898896968981515,690.5501938381461,82.13339048049417,544518,0
1983.7341971677463,1.001926203108457,0.0007895550025863367,690.553776663555,82.13085765480416,544519,0
1983.7355860730001,1.000104339976691,0.0007886472309165076,690.5525923991603,82.1326252763792,544520,0
1983.7369749782536,1.0005186225773042,0.0007899320813920488,690.5483472554555,82.13215549329631,544521,0
1983.7383638832737,1.0003232375801625,0.0007890028067891026,690.5538221831756,82.1284978306654,544522,0
1983.7397527885266,0.9994258244217357,0.0007891233974084849,690.5504701104169,82.13242844055405,544523,0
1983.7411416937805,1.0001614374185888,0.000789623104579884,690.5520433757425,82.12426691008434,544524,0
